Player,Date,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_IND,TM_SAC,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3
Domantas Sabonis,2022-01-05,38,32,12,10,0,0.0,0.769,1.0,0.855,28.6,11.1,6,0.846,142.0,130.0,29.9,39,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,10.8,5.4,0.6,3.2,0.471,0.27,0.7076,20.85,103.3,106.5,15.93,1.17223
Domantas Sabonis,2022-01-08,38,42,6,3,1,1.0,0.818,0.75,0.884,32.7,13.2,3,0.75,148.0,119.0,35.6,40,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.8,10.0,5.2,0.6,3.0,0.4928,0.345,0.6826,21.93,106.4,106.2,17.779999999999998,1.18778
Domantas Sabonis,2022-01-10,45,11,22,10,1,0.0,0.25,0.0,0.376,18.7,3.1,4,0.833,96.0,92.0,16.0,41,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,11.3,5.6,0.7,3.1,0.4622,0.345,0.6658999999999999,22.02,105.3,103.7,18.380000000000003,0.851305
Domantas Sabonis,2022-01-12,32,17,6,6,2,0.0,0.636,0.0,0.644,20.2,8.8,1,0.6,136.0,128.0,17.9,42,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,11.5,5.8,0.9,3.0,0.4894,0.345,0.6458999999999999,21.72,109.7,102.9,19.46,0.889393
Domantas Sabonis,2022-01-14,37,14,14,6,1,0.0,0.4,0.333,0.554,17.7,2.5,2,0.833,112.0,110.0,14.8,43,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,12.9,6.4,1.0,3.2,0.5294000000000001,0.3782999999999999,0.7292,23.49,120.9,113.9,20.94,1.00357
Domantas Sabonis,2022-01-17,34,19,11,7,0,2.0,0.5,0.0,0.556,23.5,-1.1,3,0.714,124.0,140.0,18.2,44,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,12.4,6.6,0.8,3.4,0.55,0.3782999999999999,0.7339,23.32,123.1,116.3,21.22,1.04325
Domantas Sabonis,2022-01-19,35,20,12,10,0,1.0,0.75,1.0,0.833,16.2,16.3,1,0.0,174.0,113.0,25.9,45,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,11.8,6.9,0.6,2.9,0.5917,0.4583,0.6768,22.57,131.4,117.2,22.44,0.939083
Domantas Sabonis,2022-01-20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,10.4,6.3,0.5,2.6,0.5346,0.4083,0.5892999999999999,20.52,117.9,106.5,19.880000000000003,0.8721
Domantas Sabonis,2022-01-22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,47,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.1,5.6,0.5,2.3,0.4679,0.3082999999999999,0.4992999999999999,17.88,102.7,95.1,16.76,0.993239
Domantas Sabonis,2022-01-24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,8.3,5.2,0.5,2.0,0.4123,0.3083,0.4575999999999999,15.76,93.2,83.2,15.830000000000002,0.95513
Domantas Sabonis,2022-01-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,49,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,7.1,4.2,0.5,1.4,0.3354,0.2083,0.373,12.9,79.0,70.2,12.839999999999998,1.21374
Domantas Sabonis,2022-01-28,44,24,18,10,2,2.0,0.563,0.0,0.601,23.9,10.5,5,0.667,123.0,100.0,28.0,50,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,8.3,4.9,0.6,1.6,0.3098999999999999,0.1333,0.3646999999999999,12.02,76.5,68.3,12.08,1.05002
Domantas Sabonis,2022-01-29,29,21,15,8,0,1.0,0.8,0.5,0.861,22.6,15.9,3,0.8,148.0,127.0,23.8,51,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,7.6,4.7,0.5,1.5,0.3649,0.1833,0.3614,12.41,81.7,71.8,12.86,1.1074
Domantas Sabonis,2022-01-31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,7.0,4.1,0.3,1.4,0.3013,0.1833,0.3014,10.39,68.1,59.0,11.07,0.857756
Domantas Sabonis,2022-02-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,5.6,3.5,0.2,1.2,0.2613,0.15,0.2181,8.62,56.9,48.0,9.59,1.21739
Domantas Sabonis,2022-02-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,54,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.5,2.8,0.2,0.9,0.2113,0.15,0.1467,6.27,44.5,34.0,7.769999999999999,1.15232
Domantas Sabonis,2022-02-06,26,9,11,4,0,0.0,0.5,0.0,0.507,22.1,-1.4,4,0.5,87.0,103.0,6.7,55,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,4.4,2.2,0.2,1.2,0.1863,0.05,0.1967,6.859999999999999,35.8,33.0,5.85,1.04555
Domantas Sabonis,2022-02-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,56,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,4.4,2.2,0.2,1.2,0.1863,0.05,0.1967,6.859999999999999,35.8,33.0,5.85,1.04159
Domantas Sabonis,2022-02-09,33,22,14,5,1,0.0,0.526,0.0,0.541,30.4,-2.7,4,0.667,110.0,112.0,17.4,57,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.8,2.7,0.3,1.6,0.2388999999999999,0.05,0.2633999999999999,9.9,46.8,44.2,7.590000000000001,1.03908
Domantas Sabonis,2022-02-12,34,16,11,7,0,0.0,0.778,0.0,0.81,16.5,5.6,2,1.0,151.0,115.0,17.5,58,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.2,6.9,3.4,0.3,1.8,0.3167,0.05,0.3634,11.55,61.9,55.7,9.34,1.1737
Domantas Sabonis,2022-02-14,26,9,9,2,1,1.0,0.364,0.0,0.365,24.7,-5.9,3,0.333,68.0,103.0,4.1,59,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,7.8,3.6,0.4,2.1,0.3530999999999999,0.05,0.3967,14.02,68.7,66.0,9.75,1.13175
Domantas Sabonis,2022-02-16,37,22,12,8,2,0.0,0.667,0.0,0.693,22.8,6.7,3,1.0,138.0,125.0,24.9,60,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,7.2,3.4,0.4,1.9,0.3635,0.05,0.43,13.91,70.2,68.5,9.44,1.04331
Domantas Sabonis,2022-02-24,37,33,14,5,1,1.0,0.652,0.667,0.704,32.5,8.0,4,1.0,124.0,122.0,28.3,61,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,7.1,3.1,0.5,2.0,0.3487,0.0667,0.45,14.9,67.8,68.0,9.89,1.10806
Domantas Sabonis,2022-02-26,33,14,16,7,1,1.0,0.429,0.0,0.432,21.6,4.9,1,0.4,107.0,107.0,15.4,62,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,8.7,3.8,0.6,2.1,0.3916,0.0667,0.4899999999999999,17.06,78.5,78.7,11.43,1.03262
Domantas Sabonis,2022-02-28,31,14,16,7,1,0.0,0.875,0.0,0.875,21.3,0.0,8,0.0,106.0,104.0,13.9,63,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,10.3,4.5,0.7,2.9,0.4791,0.0667,0.4899999999999999,19.19,89.1,89.1,12.82,1.10693
Domantas Sabonis,2022-03-02,33,15,14,7,1,0.0,0.375,0.0,0.433,26.6,1.4,3,1.0,101.0,127.0,15.3,64,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,11.7,5.2,0.8,3.2,0.5166000000000001,0.0667,0.5900000000000001,21.85,99.2,101.8,14.35,0.878105
Domantas Sabonis,2022-03-03,28,12,12,6,0,0.0,0.625,0.0,0.676,19.9,-0.9,4,1.0,108.0,107.0,10.2,65,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.7,11.8,5.4,0.8,3.2,0.5291,0.0667,0.64,21.630000000000003,101.3,102.2,14.7,1.13434
Domantas Sabonis,2022-03-05,32,15,10,6,0,0.0,0.7,0.0,0.615,21.3,1.0,4,0.2,106.0,116.0,11.2,66,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,12.8,6.0,0.8,3.6,0.5991,0.0667,0.6599999999999999,23.76,111.9,113.8,15.82,1.19783
Domantas Sabonis,2022-03-07,37,19,13,5,0,0.0,0.462,0.0,0.56,24.4,-4.0,3,0.778,110.0,130.0,14.7,67,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,12.7,6.0,0.7,3.5,0.5927,0.0667,0.6711,23.16,111.9,115.6,15.55,0.940819
Domantas Sabonis,2022-03-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,68,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,11.6,5.3,0.7,3.3,0.5149,0.0667,0.5711,21.51,96.8,104.1,13.8,1.18434
Domantas Sabonis,2022-03-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,69,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.4,10.7,5.1,0.6,3.0,0.4785,0.0667,0.5378000000000001,19.04,90.0,93.8,13.39,0.99832
Domantas Sabonis,2022-03-14,38,22,7,4,1,0.0,0.4,0.0,0.567,27.3,-3.2,4,1.0,104.0,106.0,14.2,70,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,10.2,4.7,0.5,3.1,0.4518,0.0667,0.5378000000000001,19.49,86.6,91.9,12.32,0.891283
Domantas Sabonis,2022-03-16,39,22,5,7,1,1.0,0.462,0.0,0.588,22.7,1.2,3,0.769,119.0,129.0,19.2,71,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,9.3,4.9,0.5,3.0,0.4327999999999999,0.0,0.5147,18.51,86.1,92.6,11.41,1.0414
Domantas Sabonis,2022-03-18,37,30,20,5,1,1.0,0.6,1.0,0.65,33.4,9.4,4,0.714,121.0,127.0,28.4,72,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,9.7,4.7,0.5,3.3,0.4498999999999999,0.1,0.5461,19.69,87.5,94.6,12.71,0.935921
Domantas Sabonis,2022-03-20,31,18,12,6,2,0.0,0.625,1.0,0.753,19.6,10.6,2,0.778,146.0,110.0,20.6,73,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,9.3,4.6,0.6,2.7,0.4248999999999999,0.2,0.6239000000000001,19.52,91.5,95.2,13.38,1.03514
Domantas Sabonis,2022-03-23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,74,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,7.9,3.9,0.5,2.4,0.3874,0.2,0.5239,16.86,81.4,82.5,11.85,0.997329
Domantas Sabonis,2022-03-26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,75,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,6.7,3.3,0.5,2.0,0.3249,0.2,0.4239,14.87,70.6,71.8,10.83,1.16342
Domantas Sabonis,2022-03-28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,76,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,5.7,2.7,0.5,1.6,0.2549,0.2,0.4039,12.74,60.0,60.2,9.71,1.06434
Domantas Sabonis,2022-03-30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,77,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,4.4,2.2,0.5,1.3,0.2087,0.2,0.3260999999999999,10.3,49.0,47.2,8.24,1.13573
Domantas Sabonis,2022-04-01,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,78,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,4.4,2.2,0.5,1.3,0.2087,0.2,0.3261,10.3,49.0,47.2,8.24,1.10012
Domantas Sabonis,2022-04-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,79,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,4.4,2.2,0.5,1.3,0.2087,0.2,0.3261,10.3,49.0,47.2,8.24,1.09659
Domantas Sabonis,2022-04-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,80,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.7,1.8,0.4,0.9,0.1687,0.2,0.2261,7.5699999999999985,38.6,36.6,6.82,1.22318
Domantas Sabonis,2022-04-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,81,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.2,1.1,0.3,0.6,0.1225,0.2,0.1492,5.3,26.7,23.7,4.9,1.03025
Domantas Sabonis,2022-04-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,82,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.2,0.6,0.2,0.2,0.0625,0.1,0.0778,1.96,14.6,11.0,2.06,1.04582
