Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_IND,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Tyrese Haliburton,36,26,4,7,0,0.0,0.556,0.5,0.673,24.8,6.5,3,1.0,129.0,118.0,20.9,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,4.0,7.0,0.0,3.0,0.556,0.5,1.0,24.8,129.0,118.0,20.9,0.0,0,2022,10,19,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,27,27,3,12,1,0.0,0.5,0.2,0.627,34.8,5.9,4,1.0,130.0,128.0,23.1,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.5,3.5,9.5,0.5,3.5,0.528,0.35,1.0,29.8,129.5,123.0,22.0,1.195,1,2022,10,21,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,32,24,4,10,5,0.0,0.438,0.5,0.615,24.7,15.6,1,0.875,148.0,107.0,27.4,3,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.666666666666668,3.6666666666666665,9.666666666666666,2.0,2.6666666666666665,0.498,0.3999999999999999,0.9583333333333334,28.1,135.66666666666666,117.66666666666669,23.8,1.21694,2,2022,10,22,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Tyrese Haliburton,31,19,6,10,0,0.0,0.636,0.5,0.8,21.4,9.7,4,1.0,134.0,134.0,19.7,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.25,9.75,1.5,3.0,0.5325,0.425,0.96875,26.425,135.25,121.75,22.775,1.16669,3,2022,10,24,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
Tyrese Haliburton,38,17,4,11,1,1.0,0.4,0.333,0.507,25.4,-4.9,6,0.75,93.0,122.0,13.1,5,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,4.2,10.0,1.4,3.6,0.506,0.4065999999999999,0.925,26.22,126.8,121.8,20.84,1.00258,4,2022,10,26,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,36,25,2,12,1,0.0,0.563,0.5,0.704,23.0,8.5,1,1.0,151.0,119.0,26.0,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,3.8333333333333335,10.333333333333334,1.3333333333333333,3.1666666666666665,0.5155,0.4221666666666666,0.9375,25.683333333333334,130.83333333333334,121.33333333333331,21.7,0.979107,5,2022,10,28,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,33,26,6,8,3,0.0,0.438,0.6,0.697,27.1,15.0,3,1.0,145.0,117.0,25.4,7,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.428571428571427,4.142857142857143,10.0,1.5714285714285714,3.142857142857143,0.5044285714285714,0.4475714285714285,0.9464285714285714,25.885714285714283,132.85714285714286,120.71428571428572,22.228571428571428,1.18417,6,2022,10,29,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Tyrese Haliburton,33,11,8,5,2,0.0,0.364,0.25,0.463,22.5,-7.6,7,1.0,73.0,111.0,5.8,8,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.875,4.625,9.375,1.625,3.625,0.486875,0.422875,0.953125,25.4625,125.375,119.5,20.175,1.25818,7,2022,10,31,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
Tyrese Haliburton,36,22,9,9,2,0.0,0.563,0.375,0.619,22.8,10.5,1,0.25,125.0,94.0,22.8,9,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.88888888888889,5.111111111111111,9.333333333333334,1.6666666666666667,3.333333333333333,0.4953333333333333,0.4175555555555555,0.875,25.166666666666668,125.33333333333331,116.66666666666669,20.466666666666665,1.08176,8,2022,11,4,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,34,20,4,13,2,0.0,0.5,0.6,0.714,19.9,11.0,2,0.0,154.0,123.0,22.9,10,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,5.0,9.7,1.7,3.2,0.4958,0.4357999999999999,0.7875,24.64,128.2,117.3,20.71,1.05904,9,2022,11,7,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Tyrese Haliburton,33,21,1,12,3,0.0,0.6,0.375,0.7,18.9,14.7,1,0.0,151.0,112.0,24.8,11,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,4.7,10.2,2.0,3.0,0.5002,0.4232999999999999,0.6875,24.05,130.4,116.7,21.1,1.00903,10,2022,11,9,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,39,8,6,15,2,1.0,0.214,0.222,0.277,18.9,-1.6,3,0.0,104.0,102.0,10.6,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.3,5.0,10.5,2.1,2.9,0.4716,0.4255,0.5875,22.46,127.8,114.1,19.85,1.24426,11,2022,11,12,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Tyrese Haliburton,32,22,2,11,3,0.0,0.6,0.375,0.712,25.7,9.8,3,1.0,134.0,113.0,23.0,13,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,4.8,10.6,1.9,3.1,0.4878,0.413,0.6,22.56,126.4,114.7,19.41,1.06423,12,2022,11,16,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,36,19,6,8,1,0.0,0.438,0.222,0.548,22.1,4.2,1,1.0,123.0,97.0,17.6,14,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,4.8,10.4,2.0,2.8,0.4679999999999999,0.3852,0.6,22.630000000000003,125.3,111.0,19.2,0.900086,13,2022,11,18,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,34,22,4,14,2,3.0,0.563,0.375,0.652,24.8,16.8,3,0.5,139.0,112.0,25.3,15,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,4.8,10.7,2.1,2.5,0.4843,0.3894,0.575,22.57,129.9,110.0,20.42,1.09003,14,2022,11,19,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Tyrese Haliburton,27,18,4,14,0,0.0,0.583,0.2,0.676,29.9,3.1,7,1.0,114.0,107.0,16.4,16,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,5.0,10.9,2.0,3.1,0.4862999999999999,0.3594,0.575,23.26,126.2,108.8,19.46,1.11016,15,2022,11,21,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Tyrese Haliburton,35,10,2,14,1,0.0,0.267,0.286,0.333,21.2,-4.0,3,0.0,94.0,124.0,9.9,17,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,4.6,11.5,1.8,3.1,0.4692,0.3279999999999999,0.475,22.67,121.1,109.5,17.91,0.945029,16,2022,11,23,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,34,21,6,15,4,0.0,0.467,0.167,0.595,22.0,14.0,0,1.0,147.0,107.0,29.6,18,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,4.4,12.5,2.0,2.4,0.4794999999999999,0.3197,0.475,22.62,128.5,109.1,20.29,0.964567,17,2022,11,25,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,31,15,5,11,2,0.0,0.375,0.375,0.469,21.6,8.2,0,0.0,115.0,109.0,17.4,19,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,4.0,12.7,2.0,2.3,0.4606999999999999,0.3197,0.45,22.5,127.5,110.6,19.75,1.19953,18,2022,11,27,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,35,24,7,14,1,1.0,0.455,0.429,0.515,26.1,12.4,0,0.333,131.0,113.0,25.8,20,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.3,12.8,1.9,2.1,0.4561999999999999,0.3026,0.4833,23.12,125.2,109.6,20.04,1.25412,19,2022,11,28,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Tyrese Haliburton,25,9,4,10,2,0.0,0.308,0.167,0.346,22.1,-1.3,2,0.0,88.0,118.0,9.3,21,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.8,4.6,12.6,1.8,2.2,0.4269999999999999,0.2817999999999999,0.4833,23.44,118.9,110.2,18.49,1.1553,20,2022,11,30,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,31,14,6,4,2,0.0,0.313,0.333,0.415,25.1,-6.1,3,0.5,79.0,122.0,7.6,22,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.4,4.6,11.5,1.8,2.2,0.4368999999999999,0.2929,0.5333,24.06,116.4,112.2,18.19,1.10128,21,2022,12,2,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.2,4.4,10.4,1.5,1.9,0.3769,0.2553999999999999,0.4333,21.49,103.0,100.9,15.89,1.10434,22,2022,12,4,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,3.8,9.6,1.4,1.8,0.3330999999999999,0.2332,0.3333,19.28,90.7,91.2,14.13,1.0138,23,2022,12,5,0,-2.4492935982947064e-16,1.0,0.0,1.0
Tyrese Haliburton,36,26,2,15,3,0.0,0.643,0.556,0.849,21.9,17.0,3,1.0,162.0,114.0,30.5,25,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,3.6,9.7,1.5,1.8,0.3411,0.2512999999999999,0.3833,18.99,93.0,91.4,14.65,1.16442,24,2022,12,7,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,32,23,2,11,0,0.0,0.643,0.75,0.773,22.6,13.5,1,1.0,173.0,131.0,24.1,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,3.4,9.4,1.5,1.2,0.3471,0.3063,0.3833,18.26,98.9,93.8,15.419999999999998,1.04143,25,2022,12,9,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,37,35,1,9,3,1.0,0.8,0.875,1.044,25.0,16.3,5,1.0,159.0,131.0,34.2,27,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,3.3,8.9,1.7,1.4,0.4004,0.3652,0.4833,18.64,105.4,94.5,17.85,1.09654,26,2022,12,10,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Tyrese Haliburton,33,1,3,6,0,2.0,0.0,0.0,0.053,16.4,-11.1,2,1.0,38.0,99.0,-1.2,28,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,3.0,8.0,1.3,1.6,0.3537,0.3485,0.4833,18.08,94.5,93.7,14.77,1.14414,27,2022,12,12,0,-2.4492935982947064e-16,1.0,0.0,1.0
Tyrese Haliburton,34,29,4,6,1,2.0,0.529,0.5,0.722,31.7,5.6,6,0.857,116.0,114.0,21.7,29,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,2.9,7.5,1.2,2.2,0.3691,0.361,0.569,19.09,94.6,94.2,15.2,1.1731,28,2022,12,14,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,35,17,0,14,3,1.0,0.385,0.0,0.529,25.5,7.6,2,1.0,126.0,125.0,21.4,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,2.2,7.5,1.4,2.4,0.3621,0.3181,0.6356999999999999,19.03,94.1,95.4,14.76,0.976271,29,2022,12,16,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,32,15,1,10,0,0.0,0.313,0.333,0.433,25.6,-0.3,2,1.0,106.0,118.0,9.9,31,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.9,7.5,1.2,2.4,0.3626,0.3347,0.7356999999999999,19.380000000000003,95.9,95.4,14.820000000000002,0.896552,30,2022,12,18,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Tyrese Haliburton,34,33,3,8,1,0.0,0.5,0.462,0.641,33.8,13.0,2,0.75,132.0,118.0,26.5,32,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,1.6,7.9,1.1,2.3,0.3813,0.3476,0.7606999999999999,20.25,101.2,95.0,16.71,0.917874,31,2022,12,21,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Tyrese Haliburton,38,43,2,7,1,1.0,0.7,0.625,0.968,30.7,27.0,3,1.0,171.0,120.0,38.8,33,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,1.8,8.6,1.2,2.6,0.4513,0.4101,0.8606999999999999,23.32,118.3,107.0,20.59,1.19277,32,2022,12,23,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Tyrese Haliburton,31,12,1,6,2,1.0,0.333,0.2,0.45,24.1,-2.5,3,1.0,87.0,118.0,9.0,34,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,1.9,9.2,1.4,2.9,0.4846,0.4301,0.9607,25.73,127.0,118.8,21.49,1.02934,33,2022,12,26,0,-2.4492935982947064e-16,1.0,0.0,1.0
Tyrese Haliburton,30,23,3,7,1,0.0,0.563,0.375,0.664,25.5,9.7,1,0.667,137.0,113.0,21.2,35,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,2.0,8.4,1.2,2.7,0.4766,0.412,0.9274,26.09,124.5,118.7,20.56,0.989749,34,2022,12,27,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Tyrese Haliburton,34,29,2,9,2,0.0,0.526,0.75,0.714,29.2,10.9,1,1.0,147.0,132.0,27.6,36,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,2.0,8.2,1.4,2.7,0.4649,0.412,0.9274,26.75,121.9,118.8,20.91,1.26056,35,2022,12,29,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Tyrese Haliburton,33,24,7,10,4,1.0,0.615,0.333,0.746,21.0,18.1,0,0.857,170.0,119.0,31.1,37,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,2.6,8.3,1.5,2.2,0.4464,0.3578,0.9131,26.35,123.0,117.6,20.6,1.14229,36,2022,12,31,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Tyrese Haliburton,32,16,6,8,2,0.0,0.467,0.5,0.533,28.6,-2.4,7,0.0,91.0,112.0,10.3,38,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.1,2.9,8.5,1.7,2.7,0.4931,0.4078,0.8131,27.57,128.3,118.9,21.75,1.05437,37,2023,1,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
Tyrese Haliburton,40,16,7,12,2,1.0,0.5,0.286,0.571,18.0,7.3,2,0.0,133.0,126.0,21.4,39,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,3.2,9.1,1.8,2.3,0.4902,0.3863999999999999,0.7274,26.2,130.0,120.1,21.72,1.09467,38,2023,1,4,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
