Player,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,TS%,USG%,BPM,TOV,FT%,ORTG,DRTG,GmSc,Game_Num,Home,Injured/Rest,TM_NOP,OPP_ATL,OPP_BOS,OPP_BRK,OPP_CHI,OPP_CHO,OPP_CLE,OPP_DAL,OPP_DEN,OPP_DET,OPP_GSW,OPP_HOU,OPP_IND,OPP_LAC,OPP_LAL,OPP_MEM,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHO,OPP_POR,OPP_SAC,OPP_SAS,OPP_TOR,OPP_UTA,OPP_WAS,PTS_rolling_avg,TRB_rolling_avg,AST_rolling_avg,STL_rolling_avg,TOV_rolling_avg,FG%_rolling_avg,3P%_rolling_avg,FT%_rolling_avg,USG%_rolling_avg,ORTG_rolling_avg,DRTG_rolling_avg,GmSc_rolling_avg,oppDfRtg_3,Game_Index,Year,Month,Day,DayOfWeek,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
Zion Williamson,32,23,7,3,0,0.0,0.529,0.0,0.573,30.2,-0.1,3,0.714,115.0,109.0,16.3,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,3.0,0.0,3.0,0.529,0.0,0.714,30.2,115.0,109.0,16.3,0.0,0,2023,10,25,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
Zion Williamson,28,24,5,2,1,0.0,0.706,0.0,0.671,28.6,15.0,0,0.0,131.0,89.0,20.4,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,6.0,2.5,0.5,1.5,0.6174999999999999,0.0,0.357,29.4,123.0,99.0,18.35,1.12386,1,2023,10,28,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
Zion Williamson,30,19,5,3,2,0.0,0.467,0.0,0.501,33.3,-6.2,5,0.556,89.0,130.0,9.5,3,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.666666666666667,2.6666666666666665,1.0,2.6666666666666665,0.5673333333333334,0.0,0.4233333333333333,30.7,111.66666666666669,109.33333333333331,15.4,0.979634,2,2023,10,30,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
Zion Williamson,33,20,10,8,0,0.0,0.35,0.0,0.417,32.7,0.3,4,0.667,100.0,109.0,13.4,4,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,6.75,4.0,0.75,3.0,0.513,0.0,0.48425,31.2,108.75,109.25,14.9,1.0581,3,2023,11,1,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,5.4,3.2,0.6,2.4,0.4104,0.0,0.3874,24.96,87.0,87.4,11.92,1.02852,4,2023,11,2,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
Zion Williamson,32,25,5,3,0,0.0,0.563,0.0,0.613,29.7,1.7,0,0.7,134.0,141.0,19.8,6,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,5.333333333333333,3.1666666666666665,0.5,2.0,0.4358333333333333,0.0,0.4395,25.75,94.83333333333331,96.33333333333331,13.233333333333334,1.06678,5,2023,11,4,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Zion Williamson,37,20,10,9,2,0.0,0.455,0.0,0.446,26.7,2.3,0,0.0,116.0,130.0,19.9,7,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.714285714285715,6.0,4.0,0.7142857142857143,1.7142857142857142,0.4385714285714285,0.0,0.3767142857142857,25.885714285714283,97.85714285714286,101.14285714285714,14.185714285714283,1.02969,6,2023,11,6,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.375,5.25,3.5,0.625,1.5,0.38375,0.0,0.329625,22.65,85.625,88.5,12.4125,0.947723,7,2023,11,8,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Zion Williamson,34,24,8,1,0,1.0,0.5,0.0,0.576,34.2,-3.2,5,0.727,100.0,108.0,12.4,9,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22222222222222,5.555555555555555,3.2222222222222223,0.5555555555555556,1.8888888888888888,0.3966666666666667,0.0,0.3737777777777777,23.933333333333334,87.22222222222223,90.66666666666669,12.411111111111111,0.938007,8,2023,11,10,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Zion Williamson,27,18,2,4,1,0.0,0.636,0.0,0.62,30.8,-8.0,6,0.5,94.0,128.0,9.1,10,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,5.2,3.3,0.6,2.3,0.4206,0.0,0.3863999999999999,24.62,87.9,94.4,12.08,1.23258,9,2023,11,12,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
Zion Williamson,27,19,7,5,2,0.0,0.533,0.0,0.525,30.3,-1.1,2,0.429,114.0,108.0,15.7,11,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,5.2,3.5,0.8,2.2,0.421,0.0,0.3579,24.630000000000003,87.8,94.3,12.02,1.14062,10,2023,11,14,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
Zion Williamson,33,26,4,6,0,2.0,0.588,1.0,0.595,35.9,0.6,4,0.455,103.0,110.0,17.3,12,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,5.1,3.9,0.7,2.6,0.4092,0.1,0.4034,25.36,85.0,96.4,11.71,1.13326,11,2023,11,17,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,4.6,3.6,0.5,2.1,0.3625,0.1,0.3478,22.03,76.1,83.4,10.76,1.38958,12,2023,11,18,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Zion Williamson,30,26,3,5,3,1.0,0.75,0.0,0.77,26.1,14.7,1,1.0,149.0,88.0,25.9,14,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.8,3.9,3.3,0.8,1.8,0.4025,0.1,0.3811,21.37,81.0,81.3,12.01,1.13954,13,2023,11,20,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Zion Williamson,35,25,5,6,0,0.0,0.625,0.0,0.655,25.6,4.8,2,0.714,131.0,119.0,19.9,15,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.3,4.4,3.9,0.8,2.0,0.465,0.1,0.4525,23.93,94.1,93.2,14.0,1.25015,14,2023,11,22,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Zion Williamson,34,32,6,5,2,0.0,0.52,0.0,0.552,41.6,3.0,5,0.667,105.0,105.0,20.8,16,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.5,4.1,1.0,2.5,0.4607,0.1,0.4492,25.12,91.2,89.6,14.1,0.972818,15,2023,11,24,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,3.5,3.2,0.8,2.5,0.4152,0.1,0.4492,22.45,79.6,76.6,12.11,1.20713,16,2023,11,25,5,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
Zion Williamson,34,26,4,7,1,0.0,0.563,1.0,0.651,26.0,10.7,0,0.778,146.0,119.0,24.3,18,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.6,3.9,3.9,0.9,2.5,0.4715,0.2,0.5269999999999999,25.05,94.2,88.5,14.54,0.967937,17,2023,11,27,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
Zion Williamson,33,33,8,6,3,0.0,0.917,0.0,0.955,24.6,20.5,2,0.917,178.0,110.0,36.2,19,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,3.9,4.4,1.2,2.2,0.5132000000000001,0.2,0.546,24.09,102.0,88.7,16.919999999999998,0.951778,18,2023,11,29,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
Zion Williamson,26,12,4,7,0,1.0,0.444,0.0,0.536,20.6,2.4,1,0.8,127.0,112.0,12.3,20,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.9,4.1,4.7,1.1,1.7,0.494,0.2,0.576,23.07,105.3,87.1,17.240000000000002,1.2359,19,2023,12,1,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Zion Williamson,30,27,5,3,1,0.0,0.667,0.0,0.712,35.1,1.1,5,0.778,120.0,134.0,18.9,21,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,3.9,4.5,1.0,2.0,0.5074,0.2,0.6109,23.55,105.9,89.7,17.560000000000002,0.975715,20,2023,12,2,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Zion Williamson,28,10,6,6,3,0.0,0.625,0.0,0.625,19.1,-0.2,4,0.0,105.0,115.0,10.6,22,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.1,4.1,4.5,1.3,2.0,0.5111,0.1,0.5654,21.87,106.1,90.2,16.89,1.06545,21,2023,12,4,0,-2.4492935982947064e-16,1.0,0.0,1.0
Zion Williamson,26,13,2,3,0,0.0,0.75,0.0,0.611,22.0,-6.1,3,0.167,92.0,138.0,6.7,23,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,4.3,4.8,1.3,2.3,0.5861,0.1,0.5821000000000001,24.07,115.3,104.0,17.56,1.02056,22,2023,12,7,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Zion Williamson,33,36,5,2,1,1.0,0.765,0.0,0.808,30.1,16.4,1,0.833,159.0,110.0,32.5,24,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,4.5,4.5,1.1,2.3,0.5875999999999999,0.1,0.5654,24.47,116.3,106.2,18.22,1.05438,23,2023,12,11,0,-2.4492935982947064e-16,1.0,0.0,1.0
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.9,4.0,3.9,1.1,2.1,0.5250999999999999,0.1,0.4939999999999999,21.910000000000004,103.2,94.3,16.23,1.32366,24,2023,12,13,2,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
Zion Williamson,30,21,11,4,0,0.0,0.563,0.0,0.591,27.2,2.8,1,0.75,128.0,110.0,17.7,26,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,4.5,3.8,0.9,1.7,0.5294000000000001,0.1,0.5023,20.47,105.5,94.8,15.920000000000002,1.14856,25,2023,12,15,4,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
Zion Williamson,26,15,8,3,2,1.0,0.583,0.0,0.545,22.7,1.6,1,0.25,128.0,101.0,15.6,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.3,5.3,4.1,1.1,1.8,0.5877,0.1,0.5273,22.74,118.3,104.9,17.48,1.13119,26,2023,12,17,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Zion Williamson,25,13,3,4,0,0.0,0.417,0.0,0.472,28.9,-7.1,2,0.75,99.0,123.0,6.3,28,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.2,3.8,1.0,2.0,0.5731,0.0,0.5245,23.03,113.6,105.3,15.679999999999998,1.07957,27,2023,12,19,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,4.4,3.2,0.7,1.8,0.4814,0.0,0.4327999999999999,20.57,95.8,94.3,12.06,1.14342,28,2023,12,21,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Zion Williamson,34,28,8,4,2,1.0,0.688,0.5,0.686,29.6,13.0,3,0.5,125.0,109.0,24.5,30,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,4.8,2.9,0.9,2.0,0.5058,0.05,0.4028,21.47,95.6,94.0,13.279999999999998,0.863795,29,2023,12,23,5,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
Zion Williamson,36,23,11,1,1,0.0,0.412,0.0,0.516,33.2,-6.3,6,0.75,88.0,105.0,10.5,31,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,5.4,2.7,0.9,2.1,0.4803,0.05,0.4,21.28,92.4,91.1,12.44,1.14451,30,2023,12,26,1,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
Zion Williamson,30,21,10,8,0,1.0,0.714,0.0,0.685,23.9,13.2,0,0.333,153.0,107.0,23.3,32,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,5.8,2.9,0.6,1.7,0.4891999999999999,0.05,0.4333,21.76,97.2,90.3,13.71,1.12154,31,2023,12,28,3,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
Zion Williamson,32,26,4,6,0,0.0,0.667,0.0,0.752,29.4,0.9,4,0.833,136.0,118.0,20.2,33,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,6.0,3.2,0.6,1.8,0.4808999999999999,0.05,0.4999,22.5,101.6,88.3,15.06,1.05572,32,2023,12,31,6,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
Zion Williamson,26,10,3,5,0,1.0,0.556,0.0,0.556,21.8,-5.1,4,0.0,99.0,103.0,6.0,34,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,5.8,3.5,0.5,2.1,0.4599999999999999,0.05,0.4166,21.67,95.6,87.6,12.41,1.19677,33,2024,1,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
Zion Williamson,29,27,4,6,1,1.0,0.733,0.0,0.765,32.8,13.8,2,0.833,150.0,115.0,24.8,35,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,6.2,4.1,0.6,2.3,0.5333,0.05,0.4998999999999999,24.95,110.6,99.1,14.889999999999995,1.11401,34,2024,1,3,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Zion Williamson,19,12,6,1,1,1.0,0.333,0.0,0.479,30.1,2.0,1,0.75,105.0,113.0,8.9,36,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,5.7,3.8,0.7,2.3,0.5103,0.05,0.4998999999999999,25.24,108.3,99.4,14.01,1.26066,35,2024,1,5,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
Zion Williamson,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,4.9,3.5,0.5,2.2,0.452,0.05,0.4749,22.97,95.5,89.3,12.45,1.19843,36,2024,1,7,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
Zion Williamson,30,19,5,7,1,0.0,0.667,0.0,0.669,25.9,-0.5,4,0.6,121.0,110.0,16.0,38,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,5.1,3.8,0.6,2.4,0.477,0.05,0.4599,22.67,97.7,88.0,13.419999999999998,1.3183,37,2024,1,10,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
Zion Williamson,35,30,6,5,0,1.0,0.591,0.0,0.609,32.6,4.9,1,0.667,125.0,130.0,24.4,39,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,5.7,4.3,0.6,2.5,0.5361,0.05,0.5266,25.93,110.2,101.0,15.86,1.20257,38,2024,1,12,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
